"time","name","x","y","direction","nextX","nextY","nextDirection"
"12.54","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-1.5586349","2.7623878","286.87555"
"12.54","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.0586555","2.9030063","273.7996"
"12.56","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-1.5682043","2.7652907","286.51154"
"12.56","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.0686336","2.9036689","272.3996"
"12.58","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-1.5777919","2.768133","286.81955"
"12.58","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.0786247","2.9040875","270.9996"
"12.6","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-1.5873642","2.7710266","286.81955"
"12.6","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.0886233","2.904262","269.5996"
"12.62","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-1.5969365","2.7739203","286.93155"
"12.62","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.098623","2.9041922","268.19962"
"12.64","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-1.606503","2.7768326","286.59555"
"12.64","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.108618","2.903878","266.79962"
"12.66","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-1.6160865","2.7796888","286.53955"
"12.66","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.1186025","2.9033196","265.39963"
"12.68","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-1.6256727","2.7825356","286.95956"
"12.68","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.1285703","2.9025176","263.99963"
"12.7","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-1.6352378","2.7854526","286.65155"
"12.7","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.1385155","2.901472","262.59964"
"12.72","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-1.6448184","2.7883182","287.35156"
"12.72","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.1484323","2.9001842","261.19965"
"12.74","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-1.6543634","2.7913005","286.81955"
"12.74","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.1583145","2.8986542","259.79965"
"12.76","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-1.6639355","2.7941942","286.70755"
"12.76","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.1681564","2.8968832","258.39966"
"12.78","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-1.6735134","2.797069","286.84756"
"12.78","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.177952","2.8948724","256.99966"
"12.8","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-1.6830842","2.7999673","286.84756"
"12.8","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.1876957","2.892623","255.59967"
"12.82","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-1.6926551","2.8028655","286.59555"
"12.82","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.1973815","2.890136","254.19968"
"12.84","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-1.7022386","2.8057218","287.09955"
"12.84","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.2070036","2.8874133","252.79968"
"12.86","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-1.7117965","2.8086622","286.59555"
"12.86","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.2165563","2.8844562","251.39969"
"12.88","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-1.72138","2.8115184","286.84756"
"12.88","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.226034","2.8812666","249.9997"
"12.9","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-1.7309508","2.8144166","286.98758"
"12.9","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.2354307","2.8778462","248.5997"
"12.92","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-1.7405145","2.8173382","286.65158"
"12.92","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.2447412","2.8741975","247.1997"
"12.94","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-1.7500951","2.8202038","286.6796"
"12.94","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.25396","2.8703222","245.79971"
"12.96","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-1.7596744","2.8230739","286.6796"
"12.96","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.263081","2.8662229","244.39972"
"12.98","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-1.7692537","2.825944","286.59558"
"12.98","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.2720995","2.861902","242.99973"
"13.0","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-1.7788372","2.8288002","286.87558"
"13.0","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.2810094","2.857362","241.59973"
"13.02","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-1.7884066","2.8317032","286.9596"
"13.02","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.289806","2.8526058","240.19974"
"13.04","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-1.7979717","2.8346202","286.59558"
"13.04","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.2984836","2.847636","238.79974"
"13.06","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-1.8075552","2.8374765","286.59558"
"13.06","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.307037","2.8424556","237.39975"
"13.08","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-1.8171387","2.8403327","286.42758"
"13.08","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.3154616","2.8370678","235.99976"
"13.1","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-1.8267305","2.8431609","286.9596"
"13.1","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.323752","2.831476","234.59976"
"13.12","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-1.8362956","2.846078","286.59558"
"13.12","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.3319032","2.825683","233.19977"
"13.14","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-1.8458791","2.8489342","286.59558"
"13.14","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.3399105","2.8196929","231.79977"
"13.16","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-1.8554626","2.8517904","286.7916"
"13.16","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.347769","2.8135087","230.39978"
"13.18","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-1.8650361","2.8546793","286.7916"
"13.18","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.3554742","2.8071344","228.99979"
"13.2","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-1.8746097","2.8575683","286.59558"
"13.2","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.3630214","2.8005738","227.5998"
"13.22","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-1.8841932","2.8604245","286.59558"
"13.22","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.370406","2.7938309","226.1998"
"13.24","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-1.8937767","2.8632808","286.59558"
"13.24","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.3776236","2.7869093","224.7998"
"13.26","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-1.9033601","2.866137","286.87558"
"13.26","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.3846698","2.7798135","223.39981"
"13.28","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-1.9129295","2.86904","286.87558"
"13.28","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.3915405","2.7725477","221.99982"
"13.3","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-1.922499","2.871943","286.59558"
"13.3","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.3982317","2.7651162","220.59982"
"13.32","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-1.9320824","2.8747993","286.59558"
"13.32","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.4047394","2.7575235","219.19983"
"13.34","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-1.9416659","2.8776555","286.53958"
"13.34","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.4110596","2.749774","217.79984"
"13.36","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-1.9512521","2.8805022","286.7356"
"13.36","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.4171886","2.7418723","216.39984"
"13.38","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-1.9608285","2.8833818","286.53958"
"13.38","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.423123","2.7338233","214.99985"
"13.4","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-1.9704148","2.8862286","286.34357"
"13.4","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.4288585","2.7256317","213.59985"
"13.42","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-1.9800106","2.8890426","284.94357"
"13.42","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.4343925","2.7173026","212.19986"
"13.44","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-1.9896724","2.8916214","283.57156"
"13.44","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.439721","2.7088406","210.79987"
"13.46","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-1.9993932","2.8939679","282.17157"
"13.46","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.4448416","2.700251","209.39987"
"13.48","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.0091684","2.8960762","280.77158"
"13.48","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.4497507","2.691539","207.99988"
"13.5","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.0189922","2.8979452","279.37158"
"13.5","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.4544454","2.6827095","206.59988"
"13.52","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.0288587","2.8995736","277.9716"
"13.52","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.4589229","2.6737678","205.19989"
"13.54","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.038762","2.9009604","276.5716"
"13.54","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.4631805","2.6647196","203.7999"
"13.56","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.0486963","2.9021049","275.1716"
"13.56","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.467216","2.65557","202.3999"
"13.58","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.0586555","2.9030063","273.7996"
"13.58","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.4710267","2.6463246","200.99991"
"13.6","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.0686336","2.9036689","272.3996"
"13.6","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.4746103","2.6369889","199.59991"
"13.62","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.0786247","2.9040875","270.9996"
"13.62","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.4779649","2.6275682","198.19992"
"13.64","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.0886233","2.904262","269.5996"
"13.64","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.4810882","2.6180685","196.79993"
"13.66","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.098623","2.9041922","268.19962"
